,date,timestamp,headline,content
194,2018-05-10T16:42:30.834Z,1525970550834,KAP: PGSUS  [ ] PEGASUS HAVA TAŞIMACILIĞI A.Ş.  Özel Durum Açıklaması (Genel),"


## Orjinal Link:
[https://www.kap.org.tr/Bildirim/683013](https://www.kap.org.tr/Bildirim/683013)


## Dosyalar:
[https://www.kap.org.tr/ek-indir/4028328c629ea13a01634ad6e21e016c](https://www.kap.org.tr/ek-indir/4028328c629ea13a01634ad6e21e016c)

[https://www.kap.org.tr/ek-indir/4028328c629ea13a01634ad6e247016d](https://www.kap.org.tr/ek-indir/4028328c629ea13a01634ad6e247016d)



| Özel Durum Açıklaması (Genel) | 2018-05-10 | 
|----|----|
| Dil Seçimi |  | 
| Dil seçimi |  | 
| Türkçe |  | 
| İngilizce |  | 
| Yapılan Açıklama Güncelleme mi? | Hayır (No) | 
| Yapılan Açıklama Düzeltme mi? | Hayır (No) | 
| Konuya İlişkin Daha Önce Yapılan Açıklamanın Tarihi | - | 
| Yapılan Açıklama Ertelenmiş Bir Açıklama mı? | Hayır (No) | 
| Bildirim İçeriği |  | 
| Açıklamalar |  | 
| Açıklama | 
2018 yılı Nisan ayı karşılaştırmalı trafik sonuçları ekte yer almaktadır.

  


 | 




"
195,2018-05-10T10:11:55.142Z,1525947115142,Anneler Günü'ne özel Pegasus uçuşlarında %30 indirim- Basın Açıklaması,"
Kuruluştan konuya ilişkin yapılan basın açıklaması aşağıda bulunuyor:

Pegasus Hava Yolları; Anneler Günü'ne özel, Kıbrıs hariç tüm uçuşlarını kapsayan bir kampanya başlattı. Anneler Günü kampanyası kapsamında biletlerini 10-12 Mayıs tarihleri arasında Pegasus Mobil ve internet sayfası üzerinden alan misafirler, 27 Eylül-27 Ekim 2018 tarihleri arasında yapacakları tüm uçuşlarda (Kıbrıs hariç) %30 indirimli uçabilecek.
Pegasus'un 108 uçuş noktası ve Anneler Günü kampanyası ile ilgili detaylı bilgilere[www.flypgs.com](http://www.flypgs.com)üzerinden ulaşılabilir. Kampanya biletleri, Pegasus web sitesi[www.flypgs.com](http://www.flypgs.com)ve mobil kanalları üzerinden alınabiliyor.

"
196,2018-04-26T10:04:24.175Z,1524737064175,"Pegasus’un 2018-2019 kış sezonu biletleri 39,99 TL’den başlıyor- Basın Açıklaması","
Kuruluştan konuya ilişkin yapılan basın açıklaması aşağıda bulunuyor:

 Uçmanın herkesin hakkı olduğuna inanan Pegasus Hava Yolları, herkesi uçuracak özel fiyatlarla heyecanla beklenen kış sezonunu mobil kanallarında satışa açıyor. Kışın soğuk günlerinde yeni yerler keşfederek içlerini ısıtmak için biletlerini 26 Nisan - 1 Mayıs arasında Pegasus Mobil uygulaması ve mobil sitesinden alanlar, 28 Ekim 2018 - 30 Mart 2019 tarihleri arasında Pegasus’un kış sezonu başlangıç fiyatlarıyla diledikleri yerlere uçabilecek. Pegasus’un yurt içi uçuşları 39,99 TL’den, yurt dışı uçuşları ise 29,99 $’dan başlayan özel fiyatlarıyla misafirlerle buluşacak.
Pegasus’un 38’si yurt içinde, 70’i yurt dışında olmak üzere 41 ülkedeki toplam 108 uçuş noktası ve kampanyalarıyla ile ilgili detaylı bilgilere[www.flypgs.com](http://www.flypgs.com)üzerinden ulaşabiliyor.

Pegasus Hava Yolları Hakkında:
1990 yılında charter uçuşlarla havacılık sektörüne giriş yapan Pegasus, 2005 yılında ESAS Holding tarafından satın alınarak düşük maliyetli iş modelini benimsemiştir. Pegasus, uygun ücretle ulaşım imkânı sunan, Türkiye’nin lider düşük maliyetli havayoludur. Hava yolu ile yolculuğun herkesin hakkı olduğuna inanan Pegasus, uyguladığı “low cost (düşük maliyetli hava yolu)” modeli ile misafirlerine uygun fiyatlı, zamanında kalkan ve genç uçaklarla seyahat etme imkânı sağlamaktadır. Pegasus, misafirlerini 38’i yurt içinde, 70’i yurt dışında olmak üzere toplam 41 ülkede 108 noktaya ulaştırmakta ve İstanbul Sabiha Gökçen üzerinden Türkiye ile Avrupa, Kuzey Afrika, Ortadoğu, Rusya, Orta Asya arasında bağlantılı uçuşlar gerçekleştirmektedir.

"
197,2018-04-24T05:36:12.338Z,1524548172338,"Pegasus, üç adet yeni A320neo tipi uçağın 10 yıl süreyle operasyonel kira yoluyla kiralanmasına karar verdi","
Kamuoyu Aydınlatma Platformu'nda (KAP) yayınlanan açıklama aşağıda bulunuyor:

 Yönetim Kurulumuz tarafından Şirketimizin 2017 yılı 4. çeyrek yatırımcı sunumunda yer alan filo planına ek olarak Airbus S.A.S. üretimi ve 2019 yılında teslim edilecek fabrika çıkışlı üç adet yeni A320neo tipi uçağın 10 yıl süreyle operasyonel kira (dry-lease) yoluyla kiralanmasına karar verilmiştir. Alınan karar doğrultusunda üç uçağın 2019 yılının ilk çeyreği içerisinde filoya katılması öngörülmektedir.

[https://www.kap.org.tr/Bildirim/678422](https://www.kap.org.tr/Bildirim/678422)
"
198,2018-04-24T05:33:55.532Z,1524548035532,KAP: PGSUS  [ ] PEGASUS HAVA TAŞIMACILIĞI A.Ş.  Özel Durum Açıklaması (Genel),"


## Orjinal Link:
[https://www.kap.org.tr/Bildirim/678422](https://www.kap.org.tr/Bildirim/678422)


## Dosyalar:
[](#)



| Özel Durum Açıklaması (Genel) | 2018-04-24 | 
|----|----|
| Dil Seçimi |  | 
| Dil seçimi |  | 
| Türkçe |  | 
| İngilizce |  | 
| Yapılan Açıklama Güncelleme mi? | Hayır (No) | 
| Yapılan Açıklama Düzeltme mi? | Hayır (No) | 
| Konuya İlişkin Daha Önce Yapılan Açıklamanın Tarihi | - | 
| Yapılan Açıklama Ertelenmiş Bir Açıklama mı? | Hayır (No) | 
| Bildirim İçeriği |  | 
| Açıklamalar |  | 
| Açıklama | 
Yönetim Kurulumuz tarafından Şirketimizin 2017 yılı 4. çeyrek yatırımcı sunumunda
yer alan filo planına ek olarak Airbus S.A.S. üretimi ve 2019 yılında teslim
edilecek fabrika çıkışlı üç adet yeni A320neo tipi uçağın 10 yıl süreyle operasyonel
kira (dry-lease) yoluyla kiralanmasına karar verilmiştir. Alınan karar
doğrultusunda üç uçağın 2019 yılının ilk çeyreği içerisinde filoya katılması
öngörülmektedir.

Özel
Durum Açıklaması Türkçe ve İngilizce hazırlanmış olup iki metin arasında
herhangi bir çelişki olması durumunda Türkçe açıklama esas kabul edilecektir.

 | 




"
199,2018-04-20T10:23:33.481Z,1524219813481,Pegasus'tan çocuklara özel %50 indirim- Basın Açıklaması,"
Kuruluştan konuya ilişkin yapılan basın açıklaması aşağıda bulunuyor:

Uçmanın herkesin hakkı olduğuna inanan Pegasus Hava Yolları; gelenekselleşen 23 Nisan kampanyasıyla 2-12 yaş arası misafirlerine %50 indirimli uçma imkânı sunuyor. Kampanya kapsamında biletleri 20-22 Nisan tarihleri arasında flypgs.com ve Pegasus Mobil uygulaması üzerinden alınan minik misafirler, 7 Mayıs - 7 Haziran 2018 tarihleri arasında en az bir yetişkinle birlikte gerçekleştirecekleri tüm yurt içi uçuşlarda %50 indirimli olarak seyahat edebiliyor.

Pegasus'un 41 ülkede 108 noktaya ulaşan uçuş ağı ve gelenekselleşen 23 Nisan kampanyası ile ilgili detaylı bilgilere[www.flypgs.com](http://www.flypgs.com)üzerinden ulaşılabilir. Kampanya biletleri, sadece flypgs.com ve Pegasus Mobil uygulaması üzerinden alınabiliyor

"
200,2018-04-12T10:59:59.327Z,1523530799327,KAP: PGSUS  [ ] PEGASUS HAVA TAŞIMACILIĞI A.Ş.  Şirket Genel Bilgi Formu,"
Orjinal Link:
[https://www.kap.org.tr/Bildirim/676381](https://www.kap.org.tr/Bildirim/676381)Şirket Genel Bilgi Formu

<table style=""width:100%"" class=""tbl_Report_ID""><tbody><tr><td><div class=""bgGreen pd5 mTB10""><div class=""txtWhite font14"">Bağlı Ortaklıklar, Finansal Duran Varlıklar ile Finansal Yatırımlara İlişkin Bilgiler</div></div></td></tr><tr><td><div class=""txtRed"" style=""width: 100%; height: 18px; margn-top: 8px;""><div class=""bold txtRed"">Bağlı Ortaklıklar, Finansal Duran Varlıklar ile Finansal Yatırımlar</div></div></td></tr><tr><td><table border=""1"" id=""BAGLI_ORTAKLIKLAR_TABLE_TR"" class=""gbf-table""><tbody><tr class=""txtCenter bold""><td><div class=""gwt-HTML control-label lineheight-32px"">Ticaret Unvanı</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Şirketin Faaliyet Konusu</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Ödenmiş/Çıkarılmış Sermayesi</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Şirketin Sermayedeki Payı</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Para Birimi</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Şirketin Sermayedeki Payı (%)</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Şirket ile Olan İlişkinin Niteliği</div></td></tr><tr><td><div class=""gwt-HTML control-label lineheight-32px"">IHY İzmir Havayolları A.Ş.</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Havayolu Taşımacılığı</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">59500000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">58681833</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">TRY</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">98,63</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Bağlı Ortaklık</div></td></tr><tr><td><div class=""gwt-HTML control-label lineheight-32px"">Air Manas Air Company LLC</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Havayolu Taşımacılığı</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">12425000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">6088250</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">KGS</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">49,00</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Bağlı Ortaklık</div></td></tr><tr><td><div class=""gwt-HTML control-label lineheight-32px"">Pegasus Uçuş Eğitim Merkezi A.Ş.</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Simulatörle Eğitim</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">200000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">98800</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">TRY</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">49,40</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">İştirak</div></td></tr><tr><td><div class=""gwt-HTML control-label lineheight-32px"">Hitit Bilgisayar Hizmetleri A.Ş.</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Bilişim Sistemleri Çözümleri</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">200000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">100000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">TRY</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">50,00</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">İştirak</div></td></tr><tr><td><div class=""gwt-HTML control-label lineheight-32px"">Pegasus Havacılık Teknolojileri ve Ticaret A.Ş.</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Sentetik Uçuş Eğitim Cihazları Servis ve Eğitim Hizmetleri</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">100000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">100000</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">TRY</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">100,00</div></td><td><div class=""gwt-HTML control-label lineheight-32px"">Bağlı Ortaklık</div></td></tr></tbody></table></td></tr></tbody></table>

"
201,2018-04-09T12:34:59.707Z,1523277299707,PEGASUS'UN MİSAFİR SAYISI OCAK-MART DÖNEMİNDE GEÇEN YILA GÖRE % 18.0 ARTARAK 6.79 MİLYON -KAP,
202,2018-04-09T12:34:32.715Z,1523277272715,PEGASUS'UN MİSAFİR SAYISI MART AYINDA GEÇEN YILA GÖRE % 15.0 ARTARAK 2.38 MİLYON -KAP,
203,2018-04-09T12:33:23.616Z,1523277203616,KAP: PGSUS  [ ] PEGASUS HAVA TAŞIMACILIĞI A.Ş.  Özel Durum Açıklaması (Genel),"


## Orjinal Link:
[https://www.kap.org.tr/Bildirim/675117](https://www.kap.org.tr/Bildirim/675117)


## Dosyalar:
[https://www.kap.org.tr/ek-indir/4028328d629ea3b50162aa59786b496b](https://www.kap.org.tr/ek-indir/4028328d629ea3b50162aa59786b496b)

[https://www.kap.org.tr/ek-indir/4028328d629ea3b50162aa597893496c](https://www.kap.org.tr/ek-indir/4028328d629ea3b50162aa597893496c)



| Özel Durum Açıklaması (Genel) | 2018-04-09 | 
|----|----|
| Dil Seçimi |  | 
| Dil seçimi |  | 
| Türkçe |  | 
| İngilizce |  | 
| Yapılan Açıklama Güncelleme mi? | Hayır (No) | 
| Yapılan Açıklama Düzeltme mi? | Hayır (No) | 
| Konuya İlişkin Daha Önce Yapılan Açıklamanın Tarihi | - | 
| Yapılan Açıklama Ertelenmiş Bir Açıklama mı? | Hayır (No) | 
| Bildirim İçeriği |  | 
| Açıklamalar |  | 
| Açıklama | 
2018 yılı Mart ayı karşılaştırmalı trafik sonuçları ekte yer almaktadır.






Özel Durum Açıklaması Türkçe ve İngilizce hazırlanmış olup iki metin arasında herhangi bir çelişki olması durumunda Türkçe açıklama esas kabul edilecektir.
 | 




"
204,2018-04-06T10:34:59.888Z,1523010899888,KAP: PGSUS  [ ] PEGASUS HAVA TAŞIMACILIĞI A.Ş.  Yönetim Kurulu Komiteleri,"


## Orjinal Link:
[https://www.kap.org.tr/Bildirim/674065](https://www.kap.org.tr/Bildirim/674065)


## Dosyalar:
[](#)



| Yönetim Kurulu Komiteleri | 2018-04-06 | 
|----|----|
| Dil Seçimi |  | 
| Dil seçimi |  | 
| Türkçe |  | 
| İngilizce |  | 
| Yapılan Açıklama Güncelleme mi? | Hayır (No) | 
| Yapılan Açıklama Düzeltme mi? | Evet (Yes) | 
| Konuya İlişkin Daha Önce Yapılan Açıklamanın Tarihi | - | 
| Yapılan Açıklama Ertelenmiş Bir Açıklama mı? | Hayır (No) | 
| Bildirim İçeriği |  | 
| Açıklamalar |  | 
| Açıklama | 
05.04.2018 tarihli Özel Durum Açıklamamız ""Yönetim Kurulu Komiteleri"" şablonu kullanılarak tekrar gönderilmektedir. 




Şirketimizin 4 Nisan 2018 tarihinde gerçekleşen Olağan Genel Kurul toplantısında Yönetim Kurulu üyelerinin seçimi gerçekleşmiş olup Yönetim Kurulu tarafından yeni dönemde görev dağılımı ve Yönetim Kurulu Komite üyelikleri aşağıdaki şekilde tespit edilmiştir.




Yönetim Kurulu Başkanı – Ali İ. SABANCI

Yönetim Kurulu Başkan Vekili – H. Çağatay ÖZDOĞRU




Denetim Komitesi

Başkan – M. Cem KOZLU

Üye – Saad H. HAMMAD




Kurumsal Yönetim Komitesi (aynı zamanda Aday Gösterme ve Ücret Komitesi olarak görev yapmaktadır)

Başkan – Stephen M. GRIFFITHS

Üyeler – M. Cem KOZLU, Michael G. POWELL, H. Nur KARABACAK (Yatırımcı İlişkileri Müdürü)




Riskin Erken Saptanması Komitesi

Başkan – Saad H. HAMMAD

Üyeler – Sertaç HAYBAT, İnan TANRIÖVER




Emniyet Komitesi

Başkan – Sertaç HAYBAT

Üyeler – M. Cem KOZLU, Mehmet T. NANE






Özel Durum Açıklaması Türkçe ve İngilizce hazırlanmış olup iki metin arasında herhangi bir çelişki olması durumunda Türkçe açıklama esas kabul edilecektir.
 | 




"
205,2018-04-05T05:08:58.461Z,1522904938461,KAP: PGSUS  [ ] PEGASUS HAVA TAŞIMACILIĞI A.Ş.  Özel Durum Açıklaması (Genel),"


## Orjinal Link:
[https://www.kap.org.tr/Bildirim/673495](https://www.kap.org.tr/Bildirim/673495)


## Dosyalar:
[](#)



| Özel Durum Açıklaması (Genel) | 2018-04-04 | 
|----|----|
| Dil Seçimi |  | 
| Dil seçimi |  | 
| Türkçe |  | 
| İngilizce |  | 
| Yapılan Açıklama Güncelleme mi? | Hayır (No) | 
| Yapılan Açıklama Düzeltme mi? | Hayır (No) | 
| Konuya İlişkin Daha Önce Yapılan Açıklamanın Tarihi | - | 
| Yapılan Açıklama Ertelenmiş Bir Açıklama mı? | Hayır (No) | 
| Bildirim İçeriği |  | 
| Açıklamalar |  | 
| Açıklama | 


Şirketimizin 4 Nisan 2018
tarihinde gerçekleşen Olağan Genel Kurul toplantısında Yönetim Kurulu
üyelerinin seçimi gerçekleşmiş olup Yönetim Kurulu tarafından yeni dönemde
görev dağılımı ve Yönetim Kurulu Komite üyelikleri aşağıdaki şekilde tespit
edilmiştir.

Yönetim Kurulu Başkanı – Ali İ.
SABANCI

Yönetim Kurulu Başkan Vekili – H.
Çağatay ÖZDOĞRU




Denetim Komitesi

Başkan – M. Cem KOZLU

Üye – Saad H. HAMMAD




Kurumsal Yönetim Komitesi (aynı
zamanda Aday Gösterme ve Ücret Komitesi olarak görev yapmaktadır)

Başkan – Stephen M. GRIFFITHS

Üyeler – M. Cem KOZLU, Michael G.
POWELL, H. Nur KARABACAK (Yatırımcı İlişkileri Müdürü)




Riskin Erken Saptanması Komitesi

Başkan – Saad H. HAMMAD

Üyeler – Sertaç HAYBAT, İnan
TANRIÖVER




Emniyet Komitesi

Başkan – Sertaç HAYBAT

Üyeler – M. Cem KOZLU, Mehmet T. NANE






Özel Durum Açıklaması Türkçe ve
İngilizce hazırlanmış olup iki metin arasında herhangi bir çelişki olması
durumunda Türkçe açıklama esas kabul edilecektir.





 | 




"
